name2	name	name	avHet	chrom	chromStart	txStart	txEnd
TAC3	NR_135166	rs324017	0.429837	chr12	57487813	57403780	57410344
LRP1	NM_002332	rs324017	0.429837	chr12	57487813	57522281	57607125
TAC3	NM_013251	rs324017	0.429837	chr12	57487813	57403780	57410344
TAC3	NR_033654	rs324017	0.429837	chr12	57487813	57403780	57410344
TAC3	NM_001178054	rs324017	0.429837	chr12	57487813	57403780	57410344
LRP1-AS	NR_131938	rs324017	0.429837	chr12	57487813	57538402	57541402
TAC3	NR_135165	rs324017	0.429837	chr12	57487813	57403780	57410344
TAC3	NR_135164	rs324017	0.429837	chr12	57487813	57403780	57410344
SDR9C7	NM_148897	rs324017	0.429837	chr12	57487813	57316916	57328192
ZBTB39	NM_014830	rs324017	0.429837	chr12	57487813	57392616	57400297
GPR182	NM_007264	rs324017	0.429837	chr12	57487813	57388275	57392231
RDH16	NM_003708	rs324017	0.429837	chr12	57487813	57345214	57353158
RDH16	NM_001320108	rs324017	0.429837	chr12	57487813	57345214	57353158
STAT6	NR_033659	rs324017	0.429837	chr12	57487813	57489186	57505196
STAT6	NM_001178080	rs324017	0.429837	chr12	57487813	57489186	57505196
STAT6	NM_001178081	rs324017	0.429837	chr12	57487813	57489186	57505196
MYO1A	NM_001256041	rs324017	0.429837	chr12	57487813	57422300	57444549
NEMP1	NM_015257	rs324017	0.429837	chr12	57487813	57449425	57472574
NAB2	NM_005967	rs324017	0.429837	chr12	57487813	57482676	57489259
STAT6	NM_003153	rs324017	0.429837	chr12	57487813	57489186	57505196
STAT6	NM_001178078	rs324017	0.429837	chr12	57487813	57489186	57505196
MYO1A	NM_005379	rs324017	0.429837	chr12	57487813	57422300	57443901
NAB2	NM_001330305	rs324017	0.429837	chr12	57487813	57482676	57489259
STAT6	NM_001178079	rs324017	0.429837	chr12	57487813	57489186	57504089
NEMP1	NM_001130963	rs324017	0.429837	chr12	57487813	57449425	57472574
SHMT2	NR_029417	rs324017	0.429837	chr12	57487813	57623355	57628718
SHMT2	NR_029415	rs324017	0.429837	chr12	57487813	57624110	57628718
STAC3	NR_104422	rs324017	0.429837	chr12	57487813	57637237	57644976
SHMT2	NR_048562	rs324017	0.429837	chr12	57487813	57624148	57628718
SHMT2	NM_005412	rs324017	0.429837	chr12	57487813	57623355	57628718
SHMT2	NR_029416	rs324017	0.429837	chr12	57487813	57623827	57628718
STAC3	NM_145064	rs324017	0.429837	chr12	57487813	57637240	57644970
STAC3	NM_001286257	rs324017	0.429837	chr12	57487813	57637237	57644976
STAC3	NM_001286256	rs324017	0.429837	chr12	57487813	57637237	57644976
NXPH4	NM_007224	rs324017	0.429837	chr12	57487813	57610577	57620232
MIR1228	NR_031597	rs324017	0.429837	chr12	57487813	57588286	57588359
NDUFA4L2	NM_020142	rs324017	0.429837	chr12	57487813	57628685	57634475
SHMT2	NM_001166356	rs324017	0.429837	chr12	57487813	57623355	57628718
SHMT2	NM_001166358	rs324017	0.429837	chr12	57487813	57623827	57628718
SHMT2	NM_001166357	rs324017	0.429837	chr12	57487813	57624142	57628718
SHMT2	NM_001166359	rs324017	0.429837	chr12	57487813	57624110	57628718
PPP1R13B	NM_015316	rs3861678	0.39214	chr14	104322025	104200087	104313927
TDRD9	NM_153046	rs3861678	0.39214	chr14	104322025	104394816	104519004
ZFYVE21	NM_024071	rs3861678	0.39214	chr14	104322025	104182080	104200005
KLC1	NM_005552	rs3861678	0.39214	chr14	104322025	104095524	104152568
XRCC3	NM_001100119	rs3861678	0.39214	chr14	104322025	104163953	104181823
KLC1	NM_182923	rs3861678	0.39214	chr14	104322025	104095524	104167888
XRCC3	NM_001100118	rs3861678	0.39214	chr14	104322025	104163953	104181823
ZFYVE21	NM_001198953	rs3861678	0.39214	chr14	104322025	104182080	104200005
XRCC3	NM_005432	rs3861678	0.39214	chr14	104322025	104163953	104181823
KLC1	NM_001130107	rs3861678	0.39214	chr14	104322025	104095524	104167888
LINC00637	NR_038436	rs3861678	0.39214	chr14	104322025	104314057	104324386
RD3L	NM_001257268	rs3861678	0.39214	chr14	104322025	104406762	104408645
ATP5MPL	NM_004894	rs3861678	0.39214	chr14	104322025	104378624	104387903
ATP5MPL	NM_001127393	rs3861678	0.39214	chr14	104322025	104378624	104387903
PCDHA13	NM_018904	rs4151680	0.483345	chr5	140186656	140261853	140391929
PCDHA12	NM_018903	rs4151680	0.483345	chr5	140186656	140254886	140391929
PCDHA11	NM_018902	rs4151680	0.483345	chr5	140186656	140247097	140391929
PCDHA3	NM_018906	rs4151680	0.483345	chr5	140186656	140180782	140391929
PCDHA2	NM_018905	rs4151680	0.483345	chr5	140186656	140174443	140391929
PCDHA10	NM_018901	rs4151680	0.483345	chr5	140186656	140235467	140391929
PCDHA9	NM_031857	rs4151680	0.483345	chr5	140186656	140227356	140391929
PCDHA7	NM_018910	rs4151680	0.483345	chr5	140186656	140213968	140391929
PCDHA5	NM_018908	rs4151680	0.483345	chr5	140186656	140201360	140391929
PCDHA4	NM_018907	rs4151680	0.483345	chr5	140186656	140186658	140391929
PCDHAC1	NM_018898	rs4151680	0.483345	chr5	140186656	140306301	140391929
PCDHAC2	NM_018899	rs4151680	0.483345	chr5	140186656	140346060	140391931
PCDHA6	NM_031849	rs4151680	0.483345	chr5	140186656	140207506	140391929
PCDHA6	NM_018909	rs4151680	0.483345	chr5	140186656	140207544	140391931
PCDHA8	NM_018911	rs4151680	0.483345	chr5	140186656	140220771	140391931
PCDHA1	NM_018900	rs4151680	0.483345	chr5	140186656	140165720	140391929
PCDHA1	NM_031411	rs4151680	0.483345	chr5	140186656	140165720	140391929
PCDHA10	NM_031860	rs4151680	0.483345	chr5	140186656	140235467	140391929
WDR55	NM_017706	rs4151680	0.483345	chr5	140186656	140044383	140050553
HARS	NM_001289093	rs4151680	0.483345	chr5	140186656	140053488	140071312
HARS	NM_001289092	rs4151680	0.483345	chr5	140186656	140053488	140071312
TMCO6	NM_001300982	rs4151680	0.483345	chr5	140186656	140019011	140024993
DND1	NM_194249	rs4151680	0.483345	chr5	140186656	140050380	140053171
ZMAT2	NM_144723	rs4151680	0.483345	chr5	140186656	140079944	140086266
NDUFA2	NM_002488	rs4151680	0.483345	chr5	140186656	140024947	140027370
HARS2	NM_012208	rs4151680	0.483345	chr5	140186656	140071010	140078903
HARS2	NM_001278732	rs4151680	0.483345	chr5	140186656	140071010	140078903
HARS2	NM_001278731	rs4151680	0.483345	chr5	140186656	140071010	140078903
HARS	NM_002109	rs4151680	0.483345	chr5	140186656	140053489	140070955
TMCO6	NM_018502	rs4151680	0.483345	chr5	140186656	140019011	140024993
IK	NM_006083	rs4151680	0.483345	chr5	140186656	140027383	140042065
TMCO6	NM_001300980	rs4151680	0.483345	chr5	140186656	140019011	140024993
HARS	NM_001258042	rs4151680	0.483345	chr5	140186656	140053488	140071312
HARS	NM_001258041	rs4151680	0.483345	chr5	140186656	140053488	140071312
HARS	NM_001258040	rs4151680	0.483345	chr5	140186656	140053488	140071312
HARS	NM_001289094	rs4151680	0.483345	chr5	140186656	140053488	140071312
NDUFA2	NR_033697	rs4151680	0.483345	chr5	140186656	140024947	140027370
CD14	NM_001040021	rs4151680	0.483345	chr5	140186656	140011312	140013286
HARS2	NM_001363535	rs4151680	0.483345	chr5	140186656	140071010	140078903
HARS2	NM_001363536	rs4151680	0.483345	chr5	140186656	140071010	140078903
MIR3655	NR_037428	rs4151680	0.483345	chr5	140186656	140027428	140027511
NDUFA2	NM_001185012	rs4151680	0.483345	chr5	140186656	140024947	140027370
CD14	NM_001174105	rs4151680	0.483345	chr5	140186656	140011312	140013286
CD14	NM_001174104	rs4151680	0.483345	chr5	140186656	140011312	140013286
CD14	NM_000591	rs4151680	0.483345	chr5	140186656	140011312	140013035
VTRNA1-3	NR_026705	rs4151680	0.483345	chr5	140186656	140105743	140105831
VTRNA1-2	NR_026704	rs4151680	0.483345	chr5	140186656	140098510	140098598
VTRNA1-1	NR_026703	rs4151680	0.483345	chr5	140186656	140090860	140090958
PCDHA10	NM_031859	rs4151680	0.483345	chr5	140186656	140235467	140238168
PCDHA6	NM_031848	rs4151680	0.483345	chr5	140186656	140207506	140210088
PCDHA8	NM_031856	rs4151680	0.483345	chr5	140186656	140220906	140223351
PCDHA7	NM_031852	rs4151680	0.483345	chr5	140186656	140213968	140216338
PCDHA9	NM_014005	rs4151680	0.483345	chr5	140186656	140227356	140233744
PCDHA5	NM_031501	rs4151680	0.483345	chr5	140186656	140201360	140203811
PCDHA4	NM_031500	rs4151680	0.483345	chr5	140186656	140186658	140189252
PCDHA3	NM_031497	rs4151680	0.483345	chr5	140186656	140180782	140183257
PCDHA2	NM_031496	rs4151680	0.483345	chr5	140186656	140174443	140185204
PCDHA2	NM_031495	rs4151680	0.483345	chr5	140186656	140174443	140177062
PCDHA1	NM_031410	rs4151680	0.483345	chr5	140186656	140165720	140168445
PCDHAC2	NM_031883	rs4151680	0.483345	chr5	140186656	140346351	140349006
PCDHAC1	NM_031882	rs4151680	0.483345	chr5	140186656	140306301	140309097
PCDHA13	NM_031865	rs4151680	0.483345	chr5	140186656	140261853	140264280
PCDHA12	NM_031864	rs4151680	0.483345	chr5	140186656	140254886	140257474
PCDHA11	NM_031861	rs4151680	0.483345	chr5	140186656	140247097	140251185
GALNT10	NM_198321	rs520843	0.356383	chr5	153638218	153570294	153800543
MIR1294	NR_031626	rs520843	0.356383	chr5	153638218	153726665	153726807
SAP30L	NM_024632	rs520843	0.356383	chr5	153638218	153825516	153840613
SAP30L-AS1	NR_037897	rs520843	0.356383	chr5	153638218	153769328	153825382
SAP30L	NM_001131063	rs520843	0.356383	chr5	153638218	153825516	153840613
SAP30L	NM_001131062	rs520843	0.356383	chr5	153638218	153825516	153840613
SAP30L	NR_024084	rs520843	0.356383	chr5	153638218	153825516	153840613
DHX35	NM_021931	rs6071578	0.433963	chr20	37440917	37590980	37668366
SLC32A1	NM_080552	rs6071578	0.433963	chr20	37440917	37353128	37358015
PPP1R16B	NM_001172735	rs6071578	0.433963	chr20	37440917	37434335	37551667
PPP1R16B	NM_015568	rs6071578	0.433963	chr20	37440917	37434335	37551667
DHX35	NR_033905	rs6071578	0.433963	chr20	37440917	37590980	37668366
DHX35	NM_001190809	rs6071578	0.433963	chr20	37440917	37590980	37668366
ARHGAP40	NM_001164431	rs6071578	0.433963	chr20	37440917	37230576	37279295
ACTR5	NM_024855	rs6071578	0.433963	chr20	37440917	37377096	37401089
FAM83D	NM_030919	rs6071578	0.433963	chr20	37440917	37554954	37581703
MARK3	NM_001128921	rs7148456	0.392344	chr14	104028269	103851700	103970166
MARK3	NM_001128919	rs7148456	0.392344	chr14	104028269	103851700	103970166
MARK3	NM_001128918	rs7148456	0.392344	chr14	104028269	103851700	103970166
MARK3	NM_002376	rs7148456	0.392344	chr14	104028269	103851700	103970166
PPP1R13B	NM_015316	rs7148456	0.392344	chr14	104028269	104200087	104313927
MARK3	NM_001128920	rs7148456	0.392344	chr14	104028269	103851700	103970166
TRMT61A	NM_152307	rs7148456	0.392344	chr14	104028269	103995508	104003410
BAG5	NM_004873	rs7148456	0.392344	chr14	104028269	104022880	104028655
APOPT1	NR_126432	rs7148456	0.392344	chr14	104028269	104029293	104057236
APOPT1	NM_001302654	rs7148456	0.392344	chr14	104028269	104029293	104041069
APOPT1	NM_001302653	rs7148456	0.392344	chr14	104028269	104029293	104057236
APOPT1	NM_001302652	rs7148456	0.392344	chr14	104028269	104029293	104057236
CKB	NM_001823	rs7148456	0.392344	chr14	104028269	103985994	103989196
APOPT1	NR_126431	rs7148456	0.392344	chr14	104028269	104029293	104057236
APOPT1	NM_032374	rs7148456	0.392344	chr14	104028269	104029293	104058510
BAG5	NM_001015049	rs7148456	0.392344	chr14	104028269	104022880	104028655
BAG5	NM_001015048	rs7148456	0.392344	chr14	104028269	104022880	104029151
CKB	NM_001362531	rs7148456	0.392344	chr14	104028269	103985994	103989196
ZFYVE21	NM_024071	rs7148456	0.392344	chr14	104028269	104182080	104200005
KLC1	NM_005552	rs7148456	0.392344	chr14	104028269	104095524	104152568
XRCC3	NM_001100119	rs7148456	0.392344	chr14	104028269	104163953	104181823
KLC1	NM_182923	rs7148456	0.392344	chr14	104028269	104095524	104167888
XRCC3	NM_001100118	rs7148456	0.392344	chr14	104028269	104163953	104181823
ZFYVE21	NM_001198953	rs7148456	0.392344	chr14	104028269	104182080	104200005
XRCC3	NM_005432	rs7148456	0.392344	chr14	104028269	104163953	104181823
KLC1	NM_001130107	rs7148456	0.392344	chr14	104028269	104095524	104167888
IREB2	NM_004136	rs7170068	0.463451	chr15	78912942	78730517	78793798
IREB2	NM_001354994	rs7170068	0.463451	chr15	78912942	78729772	78793798
CHRNA3	NR_046313	rs7170068	0.463451	chr15	78912942	78885394	78913637
IREB2	NM_001320942	rs7170068	0.463451	chr15	78912942	78730763	78793798
IREB2	NM_001320941	rs7170068	0.463451	chr15	78912942	78730517	78793798
CHRNA3	NM_001166694	rs7170068	0.463451	chr15	78912942	78885394	78913637
CHRNA3	NM_000743	rs7170068	0.463451	chr15	78912942	78887646	78913637
IREB2	NM_001320943	rs7170068	0.463451	chr15	78912942	78730517	78766164
PSMA4	NM_001330676	rs7170068	0.463451	chr15	78912942	78833027	78841604
PSMA4	NM_002789	rs7170068	0.463451	chr15	78912942	78832746	78841604
PSMA4	NM_001330673	rs7170068	0.463451	chr15	78912942	78832746	78841604
PSMA4	NM_001330675	rs7170068	0.463451	chr15	78912942	78832746	78841604
HYKK	NM_001013619	rs7170068	0.463451	chr15	78912942	78799905	78828987
CHRNA5	NM_001307945	rs7170068	0.463451	chr15	78912942	78857861	78887611
PSMA4	NM_001102668	rs7170068	0.463451	chr15	78912942	78832746	78841604
HYKK	NM_001083612	rs7170068	0.463451	chr15	78912942	78799905	78829715
PSMA4	NM_001102667	rs7170068	0.463451	chr15	78912942	78832746	78841604
CHRNA5	NM_000745	rs7170068	0.463451	chr15	78912942	78857861	78887611
CHRNB4	NM_001256567	rs7170068	0.463451	chr15	78912942	78916452	78933587
CHRNB4	NM_000750	rs7170068	0.463451	chr15	78912942	78916452	78933587
ADAMTS7	NM_014272	rs7170068	0.463451	chr15	78912942	79051544	79103805
LOC646938	NR_036495	rs7170068	0.463451	chr15	78912942	79044378	79045734
C11orf44	NM_001271983	rs7936858	0.217551	chr11	130732099	130542850	130587247
MIR8052	NR_107019	rs7936858	0.217551	chr11	130732099	130536629	130536698
SNX19	NM_001347927	rs7936858	0.217551	chr11	130732099	130745765	130786382
LINC02551	NR_125383	rs7936858	0.217551	chr11	130732099	130714087	130732005
SNX19	NM_001347926	rs7936858	0.217551	chr11	130732099	130745765	130786382
LOC103611081	NR_125382	rs7936858	0.217551	chr11	130732099	130736143	130740142
SNX19	NM_014758	rs7936858	0.217551	chr11	130732099	130745765	130786382
SNX19	NM_001301089	rs7936858	0.217551	chr11	130732099	130745765	130786382
SNX19	NM_001347923	rs7936858	0.217551	chr11	130732099	130745765	130786382
SNX19	NM_001347925	rs7936858	0.217551	chr11	130732099	130745765	130786382
SNX19	NM_001347924	rs7936858	0.217551	chr11	130732099	130745765	130786382
SNX19	NR_144939	rs7936858	0.217551	chr11	130732099	130745765	130786382
SNX19	NM_001347921	rs7936858	0.217551	chr11	130732099	130775551	130786382
SNX19	NM_001347922	rs7936858	0.217551	chr11	130732099	130745765	130786382
SNX19	NM_001347920	rs7936858	0.217551	chr11	130732099	130771557	130786382
SNX19	NM_001347919	rs7936858	0.217551	chr11	130732099	130745765	130786382
SNX19	NM_001347918	rs7936858	0.217551	chr11	130732099	130745765	130786382
DPYD	NM_001160301	rs9661794	0.384785	chr1	98336328	98185313	98386615
DPYD	NM_000110	rs9661794	0.384785	chr1	98336328	97543299	98386615
DPYD-AS2	NR_046591	rs9661794	0.384785	chr1	98336328	98262476	98263607
LINC01930	NR_146275	rs9661794	0.384785	chr1	98336328	98399029	98407296
MIR137HG	NR_046105	rs9661794	0.384785	chr1	98336328	98453555	98515249
MIR2682	NR_039604	rs9661794	0.384785	chr1	98336328	98510798	98510907
MIR137	NR_029679	rs9661794	0.384785	chr1	98336328	98511625	98511727
TRANK1	NM_001329998	rs9882911	0.428484	chr3	36885391	36868307	36986548
TRANK1	NM_014831	rs9882911	0.428484	chr3	36885391	36868307	36986548
DCLK3	NM_033403	rs9882911	0.428484	chr3	36885391	36753912	36781352
LINC02033	NR_147141	rs9882911	0.428484	chr3	36885391	36862040	36863991
MLH1	NM_001167617	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354615	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354619	rs9882911	0.428484	chr3	36885391	37034840	37092337
EPM2AIP1	NM_014805	rs9882911	0.428484	chr3	36885391	37027356	37034795
MLH1	NM_001354620	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354625	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354624	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354616	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354623	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354630	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354628	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354629	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001167618	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001167619	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001258273	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001258271	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354621	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001258274	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354626	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_000249	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354617	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354622	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354618	rs9882911	0.428484	chr3	36885391	37034840	37092337
MLH1	NM_001354627	rs9882911	0.428484	chr3	36885391	37034840	37092337
