name2	name	name	avHet	chrom	chromStart	txStart	txEnd
CHRND	NM_001256657	rs186132169	0	chr2	233792971	233390869	233401375
MIR5001	NR_049797	rs186132169	0	chr2	233792971	233415183	233415283
CHRNG	NM_005199	rs186132169	0	chr2	233792971	233404401	233412825
TIGD1	NM_145702	rs186132169	0	chr2	233792971	233412679	233415300
ECEL1	NM_001290787	rs186132169	0	chr2	233792971	233344536	233352569
EIF4E2	NM_004846	rs186132169	0	chr2	233792971	233415296	233433921
ECEL1	NM_004826	rs186132169	0	chr2	233792971	233344536	233352569
ALPI	NM_001631	rs186132169	0	chr2	233792971	233320821	233325455
EIF4E2	NM_001330201	rs186132169	0	chr2	233792971	233415296	233433921
EFHD1	NM_025202	rs186132169	0	chr2	233792971	233498206	233547491
EFHD1	NM_001308395	rs186132169	0	chr2	233792971	233498206	233547491
EFHD1	NM_001243252	rs186132169	0	chr2	233792971	233470766	233547491
KCNJ13	NM_001172416	rs186132169	0	chr2	233792971	233630511	233641275
KCNJ13	NM_002242	rs186132169	0	chr2	233792971	233630511	233641275
KCNJ13	NM_001172417	rs186132169	0	chr2	233792971	233630511	233641275
SNORC	NM_001346120	rs186132169	0	chr2	233792971	233734341	233743414
SNORC	NR_144372	rs186132169	0	chr2	233792971	233740489	233743414
SNORC	NR_144371	rs186132169	0	chr2	233792971	233740319	233743414
SNORC	NM_001346121	rs186132169	0	chr2	233792971	233740137	233743414
NGEF	NM_001114090	rs186132169	0	chr2	233792971	233743395	233792861
SNORC	NM_001346122	rs186132169	0	chr2	233792971	233733723	233743414
SNORC	NM_206895	rs186132169	0	chr2	233792971	233734803	233743414
LOC101928881	NR_136325	rs186132169	0	chr2	233792971	233877323	233880595
NEU2	NM_005383	rs186132169	0	chr2	233792971	233897381	233899767
ATG16L1	NM_017974	rs186132169	0	chr2	233792971	234160216	234204320
ATG16L1	NM_001190266	rs186132169	0	chr2	233792971	234160216	234204320
ATG16L1	NM_001363742	rs186132169	0	chr2	233792971	234160216	234204320
ATG16L1	NM_030803	rs186132169	0	chr2	233792971	234160216	234204320
SCARNA5	NR_003008	rs186132169	0	chr2	233792971	234184371	234184649
ATG16L1	NM_198890	rs186132169	0	chr2	233792971	234160216	234204320
ATG16L1	NM_001190267	rs186132169	0	chr2	233792971	234160216	234204320
SCARNA6	NR_003006	rs186132169	0	chr2	233792971	234197321	234197587
OTUD7B	NM_020205	rs2027349	0.359998	chr1	150039677	149909704	149982675
LOC101929798	NR_135813	rs2027349	0.359998	chr1	150039677	149649059	149719362
PPIAL4A	NM_001143883	rs2027349	0.359998	chr1	150039677	149553002	149553662
PPIAL4C	NM_001135789	rs2027349	0.359998	chr1	150039677	149553002	149553787
VPS45	NM_007259	rs2027349	0.359998	chr1	150039677	150039832	150117507
TARS2	NM_001271895	rs2027349	0.359998	chr1	150039677	150459839	150480085
RPRD2	NM_001297674	rs2027349	0.359998	chr1	150039677	150336586	150449041
TARS2	NM_001271896	rs2027349	0.359998	chr1	150039677	150459839	150480085
TARS2	NR_073514	rs2027349	0.359998	chr1	150039677	150459839	150480085
VPS45	NR_103998	rs2027349	0.359998	chr1	150039677	150039724	150117505
RPRD2	NM_001297673	rs2027349	0.359998	chr1	150039677	150336586	150449041
TARS2	NR_073513	rs2027349	0.359998	chr1	150039677	150459839	150480085
TARS2	NM_025150	rs2027349	0.359998	chr1	150039677	150459894	150480078
VPS45	NM_001279353	rs2027349	0.359998	chr1	150039677	150039349	150117505
RPRD2	NM_015203	rs2027349	0.359998	chr1	150039677	150336586	150449041
VPS45	NM_001279354	rs2027349	0.359998	chr1	150039677	150039724	150117505
LINC00623	NR_024510	rs2027349	0.359998	chr1	150039677	149576466	149619134
RNVU1-20	NR_125392	rs2027349	0.359998	chr1	150039677	149605916	149606079
LINC00623	NR_109754	rs2027349	0.359998	chr1	150039677	149576466	149619134
LINC01145	NR_111954	rs2027349	0.359998	chr1	150039677	149576280	149677285
LINC01145	NR_111958	rs2027349	0.359998	chr1	150039677	149576280	149677285
LINC01145	NR_111957	rs2027349	0.359998	chr1	150039677	149576280	149674442
LINC01145	NR_111956	rs2027349	0.359998	chr1	150039677	149576280	149674442
LINC01145	NR_111955	rs2027349	0.359998	chr1	150039677	149576280	149674442
LINC00623	NR_024584	rs2027349	0.359998	chr1	150039677	149575481	149619134
LINC00869	NR_111950	rs2027349	0.359998	chr1	150039677	149576160	149651107
LINC00623	NR_024511	rs2027349	0.359998	chr1	150039677	149576466	149619134
LINC01145	NR_156689	rs2027349	0.359998	chr1	150039677	149576280	149677285
LINC01145	NR_156690	rs2027349	0.359998	chr1	150039677	149576280	149677285
LINC01145	NR_156691	rs2027349	0.359998	chr1	150039677	149576280	149677285
HIST2H2AA4	NM_001040874	rs2027349	0.359998	chr1	150039677	149813784	149814318
HIST2H3A	NM_001005464	rs2027349	0.359998	chr1	150039677	149812258	149812765
HIST2H3C	NM_021059	rs2027349	0.359998	chr1	150039677	149812258	149812765
HIST2H2BF	NM_001161334	rs2027349	0.359998	chr1	150039677	149754244	149783928
HIST2H4A	NM_003548	rs2027349	0.359998	chr1	150039677	149804220	149804616
HIST2H2AA3	NM_003516	rs2027349	0.359998	chr1	150039677	149813784	149814318
HIST2H3D	NM_001123375	rs2027349	0.359998	chr1	150039677	149784779	149785236
HIST2H4B	NM_001034077	rs2027349	0.359998	chr1	150039677	149804220	149804616
HIST2H2BF	NM_001024599	rs2027349	0.359998	chr1	150039677	149783433	149783928
FCGR1A	NM_000566	rs2027349	0.359998	chr1	150039677	149754249	149764074
MTMR11	NM_001145862	rs2027349	0.359998	chr1	150039677	149900542	149908772
HIST2H2BC	NR_036461	rs2027349	0.359998	chr1	150039677	149821758	149822340
HIST2H2AA4	NM_001040874	rs2027349	0.359998	chr1	150039677	149822627	149823161
SV2A	NM_001328674	rs2027349	0.359998	chr1	150039677	149874871	149889434
HIST2H2AC	NM_003517	rs2027349	0.359998	chr1	150039677	149858524	149858961
SV2A	NM_001278719	rs2027349	0.359998	chr1	150039677	149874871	149878543
SV2A	NM_014849	rs2027349	0.359998	chr1	150039677	149874871	149889434
HIST2H2BE	NM_003528	rs2027349	0.359998	chr1	150039677	149856009	149858232
BOLA1	NM_001321026	rs2027349	0.359998	chr1	150039677	149871134	149872348
BOLA1	NM_001321025	rs2027349	0.359998	chr1	150039677	149871134	149872348
MTMR11	NM_181873	rs2027349	0.359998	chr1	150039677	149900542	149908266
SF3B4	NM_005850	rs2027349	0.359998	chr1	150039677	149895208	149900144
HIST2H2AB	NM_175065	rs2027349	0.359998	chr1	150039677	149859018	149859466
HIST2H4A	NM_003548	rs2027349	0.359998	chr1	150039677	149832329	149832725
HIST2H3A	NM_001005464	rs2027349	0.359998	chr1	150039677	149824180	149824687
HIST2H2AA3	NM_003516	rs2027349	0.359998	chr1	150039677	149822627	149823161
BOLA1	NM_016074	rs2027349	0.359998	chr1	150039677	149871134	149872348
SV2A	NM_001328675	rs2027349	0.359998	chr1	150039677	149874871	149889434
HIST2H3C	NM_021059	rs2027349	0.359998	chr1	150039677	149824180	149824687
HIST2H4B	NM_001034077	rs2027349	0.359998	chr1	150039677	149832329	149832725
PLEKHO1	NM_016274	rs2027349	0.359998	chr1	150039677	150122105	150132260
ANP32E	NM_030920	rs2027349	0.359998	chr1	150039677	150190716	150208504
PLEKHO1	NM_001304724	rs2027349	0.359998	chr1	150039677	150121623	150132260
PLEKHO1	NM_001304723	rs2027349	0.359998	chr1	150039677	150122775	150132260
PLEKHO1	NM_001304722	rs2027349	0.359998	chr1	150039677	150121623	150132260
ANP32E	NM_001136478	rs2027349	0.359998	chr1	150039677	150190716	150208504
LOC105371433	NR_135098	rs2027349	0.359998	chr1	150039677	150132925	150153463
ANP32E	NM_001136479	rs2027349	0.359998	chr1	150039677	150190716	150207026
ANP32E	NM_001280560	rs2027349	0.359998	chr1	150039677	150190716	150208504
ANP32E	NM_001280559	rs2027349	0.359998	chr1	150039677	150190716	150208504
APH1A	NM_001243772	rs2027349	0.359998	chr1	150039677	150237798	150241609
APH1A	NM_001243771	rs2027349	0.359998	chr1	150039677	150237798	150241609
CIART	NM_001300839	rs2027349	0.359998	chr1	150039677	150254942	150259504
CIART	NM_001300838	rs2027349	0.359998	chr1	150039677	150254942	150259504
APH1A	NM_016022	rs2027349	0.359998	chr1	150039677	150237798	150241609
C1orf54	NM_001301039	rs2027349	0.359998	chr1	150039677	150244686	150253335
MRPS21	NM_031901	rs2027349	0.359998	chr1	150039677	150266261	150281414
PRPF3	NM_001350529	rs2027349	0.359998	chr1	150039677	150293916	150325704
PRPF3	NM_004698	rs2027349	0.359998	chr1	150039677	150293916	150325704
CIART	NM_001300840	rs2027349	0.359998	chr1	150039677	150254942	150259504
APH1A	NR_045035	rs2027349	0.359998	chr1	150039677	150237798	150241609
C1orf54	NM_001301040	rs2027349	0.359998	chr1	150039677	150244686	150253335
APH1A	NM_001077628	rs2027349	0.359998	chr1	150039677	150237798	150241609
PRPF3	NR_146768	rs2027349	0.359998	chr1	150039677	150293916	150325704
PRPF3	NR_146767	rs2027349	0.359998	chr1	150039677	150293916	150325704
PRPF3	NR_146766	rs2027349	0.359998	chr1	150039677	150293916	150325704
CIART	NM_144697	rs2027349	0.359998	chr1	150039677	150254963	150259504
C1orf54	NM_001301042	rs2027349	0.359998	chr1	150039677	150245201	150253335
C1orf54	NM_001301041	rs2027349	0.359998	chr1	150039677	150245201	150253335
C1orf54	NM_024579	rs2027349	0.359998	chr1	150039677	150245182	150253335
APH1A	NR_045034	rs2027349	0.359998	chr1	150039677	150237798	150241609
APH1A	NR_045033	rs2027349	0.359998	chr1	150039677	150237798	150241609
MRPS21	NM_018997	rs2027349	0.359998	chr1	150039677	150266261	150281414
CA14	NM_012113	rs2027349	0.359998	chr1	150039677	150230168	150237478
CIART	NM_001300841	rs2027349	0.359998	chr1	150039677	150255131	150259504
SNORD13C	NR_145745	rs2027349	0.359998	chr1	150039677	150234092	150234196
PRPF3	NR_146769	rs2027349	0.359998	chr1	150039677	150293916	150325704
MIR6878	NR_106938	rs2027349	0.359998	chr1	150039677	150464820	150464886
FALEC	NR_051960	rs2027349	0.359998	chr1	150039677	150488232	150490508
ADAMTSL4	NM_001288607	rs2027349	0.359998	chr1	150039677	150521844	150533412
ECM1	NM_004425	rs2027349	0.359998	chr1	150039677	150480486	150486265
ADAMTSL4-AS1	NR_104133	rs2027349	0.359998	chr1	150039677	150533370	150547028
ADAMTSL4	NM_001288608	rs2027349	0.359998	chr1	150039677	150521844	150533412
ADAMTSL4	NM_025008	rs2027349	0.359998	chr1	150039677	150521844	150531224
MIR4257	NR_036211	rs2027349	0.359998	chr1	150039677	150524404	150524490
ECM1	NM_022664	rs2027349	0.359998	chr1	150039677	150480486	150486265
ECM1	NM_001202858	rs2027349	0.359998	chr1	150039677	150480486	150486265
ADAMTSL4	NM_019032	rs2027349	0.359998	chr1	150039677	150521844	150533412
SRPK2	NM_001350744	rs2192932	0.392511	chr7	104653264	104756820	104909524
SRPK2	NM_001350740	rs2192932	0.392511	chr7	104653264	104756820	105029837
SRPK2	NM_001350739	rs2192932	0.392511	chr7	104653264	104756820	104909524
SRPK2	NM_001350742	rs2192932	0.392511	chr7	104653264	104756820	105029837
SRPK2	NM_001350741	rs2192932	0.392511	chr7	104653264	104756820	105029377
SRPK2	NM_001350743	rs2192932	0.392511	chr7	104653264	104756820	105029377
SRPK2	NM_001350745	rs2192932	0.392511	chr7	104653264	104756820	104909524
SRPK2	NM_001350738	rs2192932	0.392511	chr7	104653264	104756820	105029377
SRPK2	NM_001350746	rs2192932	0.392511	chr7	104653264	104756820	105029837
SRPK2	NM_001278273	rs2192932	0.392511	chr7	104653264	104756820	104939226
SRPK2	NM_182691	rs2192932	0.392511	chr7	104653264	104756820	104909524
SRPK2	NM_182692	rs2192932	0.392511	chr7	104653264	104756820	105029377
KMT2E	NM_018682	rs2192932	0.392511	chr7	104653264	104654636	104754532
KMT2E	NM_182931	rs2192932	0.392511	chr7	104653264	104654636	104754532
LHFPL3	NM_199000	rs2192932	0.392511	chr7	104653264	103969103	104549003
PUS7	NM_001318164	rs2192932	0.392511	chr7	104653264	105096947	105162705
PUS7	NM_001318163	rs2192932	0.392511	chr7	104653264	105096947	105148967
PUS7	NM_019042	rs2192932	0.392511	chr7	104653264	105096947	105162705
LHFPL3-AS1	NR_034142	rs2192932	0.392511	chr7	104653264	104439446	104444539
LHFPL3-AS1	NR_034141	rs2192932	0.392511	chr7	104653264	104436953	104444539
LHFPL3-AS2	NR_027374	rs2192932	0.392511	chr7	104653264	104535074	104567092
LINC01004	NR_039981	rs2192932	0.392511	chr7	104653264	104622193	104631612
KMT2E-AS1	NR_024586	rs2192932	0.392511	chr7	104653264	104650988	104654588
SLC45A1	NM_001080397	rs301791	0.316	chr1	8468371	8378144	8404227
TNFRSF9	NM_001561	rs301791	0.316	chr1	8468371	7975930	8003225
RERE	NM_012102	rs301791	0.316	chr1	8468371	8412463	8877699
RERE	NM_001042681	rs301791	0.316	chr1	8468371	8412463	8877699
PARK7	NM_007262	rs301791	0.316	chr1	8468371	8021713	8045342
PARK7	NM_001123377	rs301791	0.316	chr1	8468371	8021713	8045342
ERRFI1	NM_018948	rs301791	0.316	chr1	8468371	8071778	8086393
LINC01714	NR_125998	rs301791	0.316	chr1	8468371	8268731	8275268
RERE-AS1	NR_125999	rs301791	0.316	chr1	8468371	8484704	8495076
RERE	NM_001042682	rs301791	0.316	chr1	8468371	8412463	8483747
SNORD128	NR_132752	rs301791	0.316	chr1	8468371	8554859	8554973
ENO1-AS1	NR_038351	rs301791	0.316	chr1	8468371	8938893	8939943
ENO1	NM_001353346	rs301791	0.316	chr1	8468371	8921060	8938745
MIR6728	NR_106786	rs301791	0.316	chr1	8468371	8926560	8926649
ENO1	NM_001428	rs301791	0.316	chr1	8468371	8921058	8938745
ENO1	NM_001201483	rs301791	0.316	chr1	8468371	8921060	8938745
R3HDM2	NM_001351204	rs324015	0.414905	chr12	57490099	57647546	57824787
R3HDM2	NM_001351205	rs324015	0.414905	chr12	57490099	57647546	57736028
R3HDM2	NM_001330121	rs324015	0.414905	chr12	57490099	57647546	57824788
R3HDM2	NM_001351207	rs324015	0.414905	chr12	57490099	57647546	57824788
R3HDM2	NM_001351216	rs324015	0.414905	chr12	57490099	57647546	57735228
R3HDM2	NM_001330123	rs324015	0.414905	chr12	57490099	57647546	57824788
R3HDM2	NM_001351206	rs324015	0.414905	chr12	57490099	57647546	57735228
R3HDM2	NM_014925	rs324015	0.414905	chr12	57490099	57647546	57824788
R3HDM2	NM_001351208	rs324015	0.414905	chr12	57490099	57647546	57735228
R3HDM2	NM_001351209	rs324015	0.414905	chr12	57490099	57647546	57735228
R3HDM2	NM_001351217	rs324015	0.414905	chr12	57490099	57647546	57824787
R3HDM2	NM_001351215	rs324015	0.414905	chr12	57490099	57647546	57735228
R3HDM2	NM_001351214	rs324015	0.414905	chr12	57490099	57647546	57736028
R3HDM2	NM_001351213	rs324015	0.414905	chr12	57490099	57647546	57824787
R3HDM2	NM_001351212	rs324015	0.414905	chr12	57490099	57647546	57824787
R3HDM2	NM_001351211	rs324015	0.414905	chr12	57490099	57647546	57824787
R3HDM2	NM_001351218	rs324015	0.414905	chr12	57490099	57647546	57824787
R3HDM2	NM_001330122	rs324015	0.414905	chr12	57490099	57647546	57735228
BAZ2A	NM_001300905	rs324015	0.414905	chr12	57490099	56989379	57024115
LRP1-AS	NR_131939	rs324015	0.414905	chr12	57490099	57540272	57541402
TAC3	NR_135166	rs324015	0.414905	chr12	57490099	57403780	57410344
BAZ2A	NM_001351156	rs324015	0.414905	chr12	57490099	56989379	57030163
LRP1	NM_002332	rs324015	0.414905	chr12	57490099	57522281	57607125
TAC3	NM_013251	rs324015	0.414905	chr12	57490099	57403780	57410344
TAC3	NR_033654	rs324015	0.414905	chr12	57490099	57403780	57410344
TAC3	NM_001178054	rs324015	0.414905	chr12	57490099	57403780	57410344
BAZ2A	NM_013449	rs324015	0.414905	chr12	57490099	56989379	57030163
LRP1-AS	NR_131938	rs324015	0.414905	chr12	57490099	57538402	57541402
TAC3	NR_135165	rs324015	0.414905	chr12	57490099	57403780	57410344
TAC3	NR_135164	rs324015	0.414905	chr12	57490099	57403780	57410344
DCTN2	NM_001348068	rs324015	0.414905	chr12	57490099	57923832	57941114
DCTN2	NM_001348065	rs324015	0.414905	chr12	57490099	57923832	57940642
DCTN2	NM_001348066	rs324015	0.414905	chr12	57490099	57923832	57941114
DCTN2	NM_001348067	rs324015	0.414905	chr12	57490099	57923832	57941114
DCTN2	NM_001261413	rs324015	0.414905	chr12	57490099	57923832	57941114
DCTN2	NM_006400	rs324015	0.414905	chr12	57490099	57923832	57941114
DCTN2	NM_001261412	rs324015	0.414905	chr12	57490099	57923832	57941114
DCTN2	NR_145419	rs324015	0.414905	chr12	57490099	57923832	57941114
PTGES3	NM_001282605	rs324015	0.414905	chr12	57490099	57057124	57082192
PTGES3	NM_001282604	rs324015	0.414905	chr12	57490099	57057124	57082192
PTGES3	NM_001282603	rs324015	0.414905	chr12	57490099	57057124	57082192
PTGES3	NM_001282602	rs324015	0.414905	chr12	57490099	57057124	57082192
PTGES3	NR_104219	rs324015	0.414905	chr12	57490099	57057124	57081781
NACA	NM_001320194	rs324015	0.414905	chr12	57490099	57106210	57119326
PTGES3	NM_006601	rs324015	0.414905	chr12	57490099	57057124	57082192
PTGES3	NM_001282601	rs324015	0.414905	chr12	57490099	57057124	57082192
NACA	NM_001320193	rs324015	0.414905	chr12	57490099	57106210	57119326
NACA	NM_001113203	rs324015	0.414905	chr12	57490099	57106210	57119326
NACA	NM_001113202	rs324015	0.414905	chr12	57490099	57106210	57119326
NACA	NM_001113201	rs324015	0.414905	chr12	57490099	57106210	57119076
NACA	NM_005594	rs324015	0.414905	chr12	57490099	57106210	57119076
ATP5F1B	NM_001686	rs324015	0.414905	chr12	57490099	57031958	57039768
PRIM1	NM_000946	rs324015	0.414905	chr12	57490099	57125363	57146107
NACA	NM_001365896	rs324015	0.414905	chr12	57490099	57106210	57119083
SNORD59B	NR_003046	rs324015	0.414905	chr12	57490099	57037463	57037538
SNORD59A	NR_002737	rs324015	0.414905	chr12	57490099	57038810	57038885
HSD17B6	NM_003725	rs324015	0.414905	chr12	57490099	57157001	57181574
SDR9C7	NM_148897	rs324015	0.414905	chr12	57490099	57316916	57328192
ZBTB39	NM_014830	rs324015	0.414905	chr12	57490099	57392616	57400297
GPR182	NM_007264	rs324015	0.414905	chr12	57490099	57388275	57392231
RDH16	NM_003708	rs324015	0.414905	chr12	57490099	57345214	57353158
RDH16	NM_001320108	rs324015	0.414905	chr12	57490099	57345214	57353158
STAT6	NR_033659	rs324015	0.414905	chr12	57490099	57489186	57505196
STAT6	NM_001178080	rs324015	0.414905	chr12	57490099	57489186	57505196
STAT6	NM_001178081	rs324015	0.414905	chr12	57490099	57489186	57505196
MYO1A	NM_001256041	rs324015	0.414905	chr12	57490099	57422300	57444549
NEMP1	NM_015257	rs324015	0.414905	chr12	57490099	57449425	57472574
NAB2	NM_005967	rs324015	0.414905	chr12	57490099	57482676	57489259
STAT6	NM_003153	rs324015	0.414905	chr12	57490099	57489186	57505196
STAT6	NM_001178078	rs324015	0.414905	chr12	57490099	57489186	57505196
MYO1A	NM_005379	rs324015	0.414905	chr12	57490099	57422300	57443901
NAB2	NM_001330305	rs324015	0.414905	chr12	57490099	57482676	57489259
STAT6	NM_001178079	rs324015	0.414905	chr12	57490099	57489186	57504089
NEMP1	NM_001130963	rs324015	0.414905	chr12	57490099	57449425	57472574
SHMT2	NR_029417	rs324015	0.414905	chr12	57490099	57623355	57628718
SHMT2	NR_029415	rs324015	0.414905	chr12	57490099	57624110	57628718
STAC3	NR_104422	rs324015	0.414905	chr12	57490099	57637237	57644976
SHMT2	NR_048562	rs324015	0.414905	chr12	57490099	57624148	57628718
SHMT2	NM_005412	rs324015	0.414905	chr12	57490099	57623355	57628718
SHMT2	NR_029416	rs324015	0.414905	chr12	57490099	57623827	57628718
STAC3	NM_145064	rs324015	0.414905	chr12	57490099	57637240	57644970
STAC3	NM_001286257	rs324015	0.414905	chr12	57490099	57637237	57644976
STAC3	NM_001286256	rs324015	0.414905	chr12	57490099	57637237	57644976
NXPH4	NM_007224	rs324015	0.414905	chr12	57490099	57610577	57620232
MIR1228	NR_031597	rs324015	0.414905	chr12	57490099	57588286	57588359
NDUFA4L2	NM_020142	rs324015	0.414905	chr12	57490099	57628685	57634475
SHMT2	NM_001166356	rs324015	0.414905	chr12	57490099	57623355	57628718
SHMT2	NM_001166358	rs324015	0.414905	chr12	57490099	57623827	57628718
SHMT2	NM_001166357	rs324015	0.414905	chr12	57490099	57624142	57628718
SHMT2	NM_001166359	rs324015	0.414905	chr12	57490099	57624110	57628718
INHBE	NM_031479	rs324015	0.414905	chr12	57490099	57849073	57851796
GLI1	NM_001167609	rs324015	0.414905	chr12	57490099	57853933	57866047
DDIT3	NM_001195056	rs324015	0.414905	chr12	57490099	57910370	57914300
DDIT3	NM_001195053	rs324015	0.414905	chr12	57490099	57910370	57914300
INHBC	NM_005538	rs324015	0.414905	chr12	57490099	57828467	57845845
MBD6	NM_052897	rs324015	0.414905	chr12	57490099	57916606	57923931
DDIT3	NM_004083	rs324015	0.414905	chr12	57490099	57910370	57914300
MIR6758	NR_106816	rs324015	0.414905	chr12	57490099	57906470	57906533
ARHGAP9	NM_032496	rs324015	0.414905	chr12	57490099	57866037	57873655
ARHGAP9	NM_001319852	rs324015	0.414905	chr12	57490099	57866037	57871981
DDIT3	NM_001195057	rs324015	0.414905	chr12	57490099	57910370	57914300
DDIT3	NM_001195055	rs324015	0.414905	chr12	57490099	57910370	57914300
MARS	NM_004990	rs324015	0.414905	chr12	57490099	57881850	57910435
ARHGAP9	NM_001080157	rs324015	0.414905	chr12	57490099	57866037	57873424
GLI1	NM_001160045	rs324015	0.414905	chr12	57490099	57853917	57866047
GLI1	NM_005269	rs324015	0.414905	chr12	57490099	57853933	57866047
ARHGAP9	NM_001080156	rs324015	0.414905	chr12	57490099	57866037	57871981
DDIT3	NM_001195054	rs324015	0.414905	chr12	57490099	57910370	57914300
MIR616	NR_030346	rs324015	0.414905	chr12	57490099	57912947	57913042
ARHGAP9	NM_001319851	rs324015	0.414905	chr12	57490099	57866037	57871981
ARHGAP9	NM_001319850	rs324015	0.414905	chr12	57490099	57866037	57882597
KIF5A	NM_004984	rs324015	0.414905	chr12	57490099	57943826	57980416
PIP4K2C	NM_024779	rs324015	0.414905	chr12	57490099	57984941	57997211
PIP4K2C	NM_001146259	rs324015	0.414905	chr12	57490099	57984941	57997211
KIF5A	NM_001354705	rs324015	0.414905	chr12	57490099	57943774	57980416
PIP4K2C	NM_001146260	rs324015	0.414905	chr12	57490099	57984941	57997211
PIP4K2C	NM_001146258	rs324015	0.414905	chr12	57490099	57984941	57997211
R3HDM2	NM_001351204	rs324017	0.429837	chr12	57487813	57647546	57824787
R3HDM2	NM_001351205	rs324017	0.429837	chr12	57487813	57647546	57736028
R3HDM2	NM_001330121	rs324017	0.429837	chr12	57487813	57647546	57824788
R3HDM2	NM_001351207	rs324017	0.429837	chr12	57487813	57647546	57824788
R3HDM2	NM_001351216	rs324017	0.429837	chr12	57487813	57647546	57735228
R3HDM2	NM_001330123	rs324017	0.429837	chr12	57487813	57647546	57824788
R3HDM2	NM_001351206	rs324017	0.429837	chr12	57487813	57647546	57735228
R3HDM2	NM_014925	rs324017	0.429837	chr12	57487813	57647546	57824788
R3HDM2	NM_001351208	rs324017	0.429837	chr12	57487813	57647546	57735228
R3HDM2	NM_001351209	rs324017	0.429837	chr12	57487813	57647546	57735228
R3HDM2	NM_001351217	rs324017	0.429837	chr12	57487813	57647546	57824787
R3HDM2	NM_001351215	rs324017	0.429837	chr12	57487813	57647546	57735228
R3HDM2	NM_001351214	rs324017	0.429837	chr12	57487813	57647546	57736028
R3HDM2	NM_001351213	rs324017	0.429837	chr12	57487813	57647546	57824787
R3HDM2	NM_001351212	rs324017	0.429837	chr12	57487813	57647546	57824787
R3HDM2	NM_001351211	rs324017	0.429837	chr12	57487813	57647546	57824787
R3HDM2	NM_001351218	rs324017	0.429837	chr12	57487813	57647546	57824787
R3HDM2	NM_001330122	rs324017	0.429837	chr12	57487813	57647546	57735228
BAZ2A	NM_001300905	rs324017	0.429837	chr12	57487813	56989379	57024115
LRP1-AS	NR_131939	rs324017	0.429837	chr12	57487813	57540272	57541402
TAC3	NR_135166	rs324017	0.429837	chr12	57487813	57403780	57410344
BAZ2A	NM_001351156	rs324017	0.429837	chr12	57487813	56989379	57030163
LRP1	NM_002332	rs324017	0.429837	chr12	57487813	57522281	57607125
TAC3	NM_013251	rs324017	0.429837	chr12	57487813	57403780	57410344
TAC3	NR_033654	rs324017	0.429837	chr12	57487813	57403780	57410344
TAC3	NM_001178054	rs324017	0.429837	chr12	57487813	57403780	57410344
BAZ2A	NM_013449	rs324017	0.429837	chr12	57487813	56989379	57030163
LRP1-AS	NR_131938	rs324017	0.429837	chr12	57487813	57538402	57541402
TAC3	NR_135165	rs324017	0.429837	chr12	57487813	57403780	57410344
TAC3	NR_135164	rs324017	0.429837	chr12	57487813	57403780	57410344
DCTN2	NM_001348068	rs324017	0.429837	chr12	57487813	57923832	57941114
DCTN2	NM_001348065	rs324017	0.429837	chr12	57487813	57923832	57940642
DCTN2	NM_001348066	rs324017	0.429837	chr12	57487813	57923832	57941114
DCTN2	NM_001348067	rs324017	0.429837	chr12	57487813	57923832	57941114
DCTN2	NM_001261413	rs324017	0.429837	chr12	57487813	57923832	57941114
DCTN2	NM_006400	rs324017	0.429837	chr12	57487813	57923832	57941114
DCTN2	NM_001261412	rs324017	0.429837	chr12	57487813	57923832	57941114
DCTN2	NR_145419	rs324017	0.429837	chr12	57487813	57923832	57941114
RBMS2	NM_002898	rs324017	0.429837	chr12	57487813	56915608	56989980
PTGES3	NM_001282605	rs324017	0.429837	chr12	57487813	57057124	57082192
PTGES3	NM_001282604	rs324017	0.429837	chr12	57487813	57057124	57082192
PTGES3	NM_001282603	rs324017	0.429837	chr12	57487813	57057124	57082192
PTGES3	NM_001282602	rs324017	0.429837	chr12	57487813	57057124	57082192
PTGES3	NR_104219	rs324017	0.429837	chr12	57487813	57057124	57081781
NACA	NM_001320194	rs324017	0.429837	chr12	57487813	57106210	57119326
PTGES3	NM_006601	rs324017	0.429837	chr12	57487813	57057124	57082192
PTGES3	NM_001282601	rs324017	0.429837	chr12	57487813	57057124	57082192
NACA	NM_001320193	rs324017	0.429837	chr12	57487813	57106210	57119326
NACA	NM_001113203	rs324017	0.429837	chr12	57487813	57106210	57119326
NACA	NM_001113202	rs324017	0.429837	chr12	57487813	57106210	57119326
NACA	NM_001113201	rs324017	0.429837	chr12	57487813	57106210	57119076
NACA	NM_005594	rs324017	0.429837	chr12	57487813	57106210	57119076
ATP5F1B	NM_001686	rs324017	0.429837	chr12	57487813	57031958	57039768
PRIM1	NM_000946	rs324017	0.429837	chr12	57487813	57125363	57146107
NACA	NM_001365896	rs324017	0.429837	chr12	57487813	57106210	57119083
SNORD59B	NR_003046	rs324017	0.429837	chr12	57487813	57037463	57037538
SNORD59A	NR_002737	rs324017	0.429837	chr12	57487813	57038810	57038885
HSD17B6	NM_003725	rs324017	0.429837	chr12	57487813	57157001	57181574
SDR9C7	NM_148897	rs324017	0.429837	chr12	57487813	57316916	57328192
ZBTB39	NM_014830	rs324017	0.429837	chr12	57487813	57392616	57400297
GPR182	NM_007264	rs324017	0.429837	chr12	57487813	57388275	57392231
RDH16	NM_003708	rs324017	0.429837	chr12	57487813	57345214	57353158
RDH16	NM_001320108	rs324017	0.429837	chr12	57487813	57345214	57353158
